Size,Cluster Volume,Cluster cutedges,Conductance,Lower,Upper,Internal edges,Conn value,Final Gap
2,7,5,0.714286,0.255102,1.42857,1,0.553655,0.775117
2,16,14,0.875,0.382812,1.75,1,0.406356,0.464407
59,894,748,0.836689,0.350024,1.67338,73,0.419161,0.500975
38,786,712,0.905852,0.410284,1.8117,37,0.33622,0.371164
426,21551,14449,0.670456,0.224756,1.34091,3551,1.92355,2.86902
2,35,33,0.942857,0.44449,1.88571,1,0.321274,0.340745
4,51,43,0.843137,0.35544,1.68627,4,0.582749,0.691168
75,1310,998,0.761832,0.290194,1.52366,156,0.667179,0.875756
2,17,15,0.882353,0.389273,1.76471,1,0.39832,0.451429
40,1326,1230,0.927602,0.430223,1.8552,48,0.384262,0.414253
2,25,23,0.92,0.4232,1.84,1,0.353364,0.384091
5,71,63,0.887324,0.393672,1.77465,4,0.430725,0.485421
101,1648,1228,0.745146,0.277621,1.49029,210,0.646275,0.867313
605,40955,19925,0.48651,0.118346,0.973019,10515,3.76821,7.74539
8,169,155,0.91716,0.420591,1.83432,7,0.392298,0.427731
54,1444,1328,0.919668,0.422894,1.83934,58,0.339911,0.369602
2,4,2,0.5,0.125,1.0,1,0.715338,1.43068
6,264,248,0.939394,0.44123,1.87879,8,0.550226,0.585725
145,5246,4480,0.853984,0.364644,1.70797,383,0.710065,0.831474
2,9,7,0.777778,0.302469,1.55556,1,0.5,0.642857
43,585,497,0.849573,0.360887,1.69915,44,0.369687,0.435145
2,73,71,0.972603,0.472978,1.94521,1,0.26749,0.275024
3,13,7,0.538462,0.14497,1.07692,3,0.872503,1.62036
3,30,26,0.866667,0.375556,1.73333,2,0.447019,0.515791
1242,100256,52654,0.525195,0.137915,1.05039,23801,3.83183,7.29602
4,23,13,0.565217,0.159735,1.13043,5,0.905658,1.60232
2,39,37,0.948718,0.450033,1.89744,1,0.312098,0.328968
2,6,4,0.666667,0.222222,1.33333,1,0.591647,0.887471
2,14,12,0.857143,0.367347,1.71429,1,0.425137,0.495993
8700,1828546,1189940,0.650757,0.211743,1.30151,319303,5.86089,9.00625
98,2543,2185,0.859221,0.369131,1.71844,179,0.536345,0.624222
76,1102,802,0.727768,0.264823,1.45554,150,0.648689,0.89134
37,879,805,0.915813,0.419357,1.83163,37,0.339618,0.370838
50,1660,1550,0.933735,0.43593,1.86747,55,0.341576,0.365817
68,1201,991,0.825146,0.340433,1.65029,105,0.501352,0.607593
2,16,14,0.875,0.382812,1.75,1,0.406356,0.464407
3,27,21,0.777778,0.302469,1.55556,3,0.69101,0.888441
4,21,13,0.619048,0.19161,1.2381,4,0.744922,1.20334
2,28,26,0.928571,0.431122,1.85714,1,0.341904,0.368205
2,48,46,0.958333,0.459201,1.91667,1,0.295824,0.308686
52,1449,1325,0.914424,0.418085,1.82885,62,0.377149,0.412445
2,10,8,0.8,0.32,1.6,1,0.480126,0.600158
931,49070,29198,0.595028,0.177029,1.19006,9936,2.27516,3.82363
2,41,39,0.95122,0.452409,1.90244,1,0.308024,0.32382
2000,117263,69505,0.592727,0.175663,1.18545,23879,2.35532,3.9737
3,29,25,0.862069,0.371581,1.72414,2,0.451328,0.523541
2,13,11,0.846154,0.357988,1.69231,1,0.436251,0.51557
2,38,36,0.947368,0.448753,1.89474,1,0.314255,0.331714
2,35,33,0.942857,0.44449,1.88571,1,0.321274,0.340745
634,33075,20617,0.623341,0.194277,1.24668,6229,2.17389,3.48748
2,28,26,0.928571,0.431122,1.85714,1,0.341904,0.368205
2,51,49,0.960784,0.461553,1.92157,1,0.291375,0.303268
2,7,5,0.714286,0.255102,1.42857,1,0.553655,0.775117
2,10,8,0.8,0.32,1.6,1,0.480126,0.600158
157,2995,1959,0.65409,0.213917,1.30818,518,0.949036,1.45093
78,1923,1667,0.866875,0.375736,1.73375,128,0.499672,0.576406
335,15905,10895,0.685005,0.234616,1.37001,2505,1.77972,2.59812
5686,749425,162621,0.216994,0.0235433,0.433989,293402,8.78352,40.4781
2,20,18,0.9,0.405,1.8,1,0.378152,0.420169
2,18,16,0.888889,0.395062,1.77778,1,0.391006,0.439881
2,16,14,0.875,0.382812,1.75,1,0.406356,0.464407
205,4309,2927,0.679276,0.230708,1.35855,691,0.927432,1.36532
69,1352,1152,0.852071,0.363012,1.70414,100,0.462835,0.543189
123,2686,2000,0.744602,0.277216,1.4892,343,0.813182,1.0921
1000,49577,32705,0.659681,0.217589,1.31936,8436,1.79669,2.72358
4,120,112,0.933333,0.435556,1.86667,4,0.480126,0.514421
129,3462,2750,0.794339,0.315487,1.58868,356,0.779694,0.981564
2,10,8,0.8,0.32,1.6,1,0.480126,0.600158
2,4,2,0.5,0.125,1.0,1,0.715338,1.43068
4,20,10,0.5,0.125,1.0,5,0.94538,1.89076
3,90,84,0.933333,0.435556,1.86667,3,0.510454,0.546915
43,1285,1193,0.928405,0.430968,1.85681,46,0.344061,0.370593
69,1168,890,0.761986,0.290312,1.52397,139,0.656654,0.861766
55,1698,1566,0.922261,0.425283,1.84452,66,0.371495,0.402809
92,1253,935,0.746209,0.278414,1.49242,159,0.55781,0.747525
2,56,54,0.964286,0.464923,1.92857,1,0.284758,0.295305
2,44,42,0.954545,0.455579,1.90909,1,0.302441,0.316843
2,8,6,0.75,0.28125,1.5,1,0.523976,0.698634
2769,146368,66312,0.45305,0.102627,0.9061,40028,2.79855,6.17713
3,27,23,0.851852,0.362826,1.7037,2,0.460673,0.54079
2,55,53,0.963636,0.464298,1.92727,1,0.28601,0.296803
420,16917,10231,0.604776,0.182877,1.20955,3343,1.88242,3.11259
2,99,97,0.979798,0.480002,1.9596,1,0.25,0.255155
2,8,6,0.75,0.28125,1.5,1,0.523976,0.698634
1023,61739,28967,0.469185,0.110067,0.93837,16386,3.34357,7.12634
43,1555,1469,0.944695,0.446224,1.88939,43,0.313282,0.331623
48,1786,1686,0.944009,0.445576,1.88802,50,0.320303,0.339301
62,2215,2089,0.943115,0.444733,1.88623,63,0.303724,0.322043
6,173,163,0.942197,0.443867,1.88439,5,0.371933,0.394751
2,76,74,0.973684,0.47403,1.94737,1,0.265042,0.272206
8,158,144,0.911392,0.415318,1.82278,7,0.397475,0.436118
5,83,75,0.903614,0.40826,1.80723,4,0.41574,0.460086
3,49,45,0.918367,0.421699,1.83673,2,0.392395,0.427274
40,1336,1250,0.935629,0.437701,1.87126,43,0.343875,0.367534
1981,111165,53087,0.477551,0.114028,0.955103,29039,2.90504,6.0832
3,66,60,0.909091,0.413223,1.81818,3,0.547623,0.602385
2,49,47,0.959184,0.460017,1.91837,1,0.294296,0.306819
3,97,93,0.958763,0.459613,1.91753,2,0.334802,0.349202
3,8,4,0.5,0.125,1.0,2,0.698634,1.39727
2,16,14,0.875,0.382812,1.75,1,0.406356,0.464407
2,14,12,0.857143,0.367347,1.71429,1,0.425137,0.495993
2,18,16,0.888889,0.395062,1.77778,1,0.391006,0.439881
159,4092,3144,0.768328,0.295164,1.53666,474,0.825332,1.07419
2,13,11,0.846154,0.357988,1.69231,1,0.436251,0.51557
4229,311274,153100,0.49185,0.120958,0.983699,79087,3.40445,6.92172
54,1362,1250,0.917768,0.421149,1.83554,56,0.330847,0.36049
2,17,15,0.882353,0.389273,1.76471,1,0.39832,0.451429
2,17,15,0.882353,0.389273,1.76471,1,0.39832,0.451429
2444,169064,73184,0.432877,0.0936915,0.865755,47940,3.75195,8.66746
114,3653,2553,0.698878,0.244215,1.39776,550,1.35416,1.93762
322,8598,6432,0.748081,0.279813,1.49616,1083,0.854848,1.14272
112,2420,1988,0.821488,0.337421,1.64298,216,0.56991,0.693753
2,14,12,0.857143,0.367347,1.71429,1,0.425137,0.495993
398,11250,7234,0.643022,0.206739,1.28604,2008,1.24537,1.93674
2,65,63,0.969231,0.469704,1.93846,1,0.274794,0.283518
363,12688,8808,0.694199,0.240956,1.3884,1940,1.30241,1.87614
230,8081,5851,0.724044,0.26212,1.44809,1115,1.24064,1.71349
2,5,3,0.6,0.18,1.2,1,0.642549,1.07091
2,5,3,0.6,0.18,1.2,1,0.642549,1.07091
2,6,4,0.666667,0.222222,1.33333,1,0.591647,0.887471
2,11,9,0.818182,0.334711,1.63636,1,0.463314,0.566273
7,221,207,0.936652,0.438658,1.8733,7,0.426193,0.455018
43,1282,1188,0.926677,0.429365,1.85335,47,0.351655,0.379479
2,26,24,0.923077,0.426036,1.84615,1,0.349317,0.378427
682,36927,21691,0.587402,0.172521,1.1748,7618,2.44564,4.16348
2,21,19,0.904762,0.409297,1.80952,1,0.372461,0.411667
5,148,140,0.945946,0.447407,1.89189,4,0.368123,0.389159
6,104,94,0.903846,0.408469,1.80769,5,0.412299,0.45616
26,379,319,0.841689,0.35422,1.68338,30,0.447265,0.53139
1444,80601,45253,0.561445,0.15761,1.12289,17674,2.49465,4.44327
95,4007,3713,0.926628,0.42932,1.85326,147,0.429475,0.463482
335,14628,11386,0.77837,0.30293,1.55674,1621,1.16172,1.4925
45,1742,1650,0.947187,0.448582,1.89437,46,0.315374,0.332959
281,8069,5359,0.664147,0.220545,1.32829,1355,1.23425,1.8584
112,2137,1623,0.759476,0.288402,1.51895,257,0.68908,0.90731
126,2456,1964,0.799674,0.319739,1.59935,246,0.575855,0.720112
2,82,80,0.97561,0.475907,1.95122,1,0.260542,0.267055
2,25,23,0.92,0.4232,1.84,1,0.353364,0.384091
2,25,23,0.92,0.4232,1.84,1,0.353364,0.384091
60,932,792,0.849785,0.361068,1.69957,70,0.392833,0.462273
3,14,10,0.714286,0.255102,1.42857,2,0.566849,0.793589
157,7454,6074,0.814865,0.332002,1.62973,690,1.13492,1.39277
2,6,4,0.666667,0.222222,1.33333,1,0.591647,0.887471
2,8,6,0.75,0.28125,1.5,1,0.523976,0.698634
13,197,171,0.86802,0.37673,1.73604,13,0.435414,0.501617
776,39485,16131,0.408535,0.0834504,0.81707,11677,3.27377,8.01343
2,21,19,0.904762,0.409297,1.80952,1,0.372461,0.411667
2,11,9,0.818182,0.334711,1.63636,1,0.463314,0.566273
142,3324,2562,0.770758,0.297034,1.54152,381,0.761856,0.98845
7,121,97,0.801653,0.321324,1.60331,12,0.821663,1.02496
60,940,786,0.83617,0.34959,1.67234,77,0.431577,0.516136
42,1674,1590,0.949821,0.45108,1.89964,42,0.310172,0.326559
1083,73848,40506,0.548505,0.150429,1.09701,16671,3.16193,5.76463
245,7718,6202,0.803576,0.322867,1.60715,758,0.79584,0.990373
357,21514,11408,0.530259,0.140587,1.06052,5053,3.26677,6.1607
77,1594,1152,0.72271,0.261155,1.44542,221,0.896142,1.23997
78,1156,918,0.794118,0.315311,1.58824,119,0.498033,0.627153
2,8,6,0.75,0.28125,1.5,1,0.523976,0.698634
2,30,28,0.933333,0.435556,1.86667,1,0.335264,0.359212
160,2436,1566,0.642857,0.206633,1.28571,435,0.802736,1.2487
451,18853,11031,0.585106,0.171174,1.17021,3911,2.02831,3.46657
43,508,418,0.822835,0.338528,1.64567,45,0.386635,0.469882
2,36,34,0.944444,0.445988,1.88889,1,0.318837,0.337592
379,13009,9257,0.711584,0.253176,1.42317,1876,1.2031,1.69073
1000,56217,24489,0.435616,0.0948805,0.871231,15864,3.33988,7.66703
2,6,4,0.666667,0.222222,1.33333,1,0.591647,0.887471
2,7,5,0.714286,0.255102,1.42857,1,0.553655,0.775117
2,31,29,0.935484,0.437565,1.87097,1,0.332193,0.355103
37,679,597,0.879234,0.386526,1.75847,41,0.391211,0.444945
165,3684,2722,0.738871,0.272965,1.47774,481,0.817385,1.10626
62,1292,1102,0.852941,0.363754,1.70588,95,0.492434,0.577337
61,1754,1598,0.91106,0.415016,1.82212,78,0.394137,0.432613
2,7,5,0.714286,0.255102,1.42857,1,0.553655,0.775117
848,32487,13609,0.418906,0.0877411,0.837812,9439,2.46711,5.8894
2,16,14,0.875,0.382812,1.75,1,0.406356,0.464407
2,31,29,0.935484,0.437565,1.87097,1,0.332193,0.355103
113,2521,2043,0.810393,0.328368,1.62079,239,0.621753,0.767224
133,3212,2190,0.681818,0.232438,1.36364,511,1.09558,1.60685
2,9,7,0.777778,0.302469,1.55556,1,0.5,0.642857
2,56,54,0.964286,0.464923,1.92857,1,0.284758,0.295305
282,9474,7414,0.782563,0.306202,1.56513,1030,0.918499,1.17371
7,24,12,0.5,0.125,1.0,6,0.613147,1.22629
58,897,741,0.826087,0.34121,1.65217,78,0.455368,0.551235
30,731,671,0.917921,0.421289,1.83584,30,0.3491,0.380316
58,1881,1743,0.926635,0.429326,1.85327,69,0.363296,0.392059
74,2683,2515,0.937384,0.439344,1.87477,84,0.331061,0.353175
2,106,104,0.981132,0.48131,1.96226,1,0.24638,0.251118
2,40,38,0.95,0.45125,1.9,1,0.310023,0.32634
2,18,16,0.888889,0.395062,1.77778,1,0.391006,0.439881
2,19,17,0.894737,0.400277,1.78947,1,0.384311,0.429524
57,1073,951,0.8863,0.392764,1.7726,61,0.353076,0.398371
2,10,8,0.8,0.32,1.6,1,0.480126,0.600158
2,21,19,0.904762,0.409297,1.80952,1,0.372461,0.411667
2,36,34,0.944444,0.445988,1.88889,1,0.318837,0.337592
2,13,11,0.846154,0.357988,1.69231,1,0.436251,0.51557
2,30,28,0.933333,0.435556,1.86667,1,0.335264,0.359212
51,1851,1743,0.941653,0.443355,1.88331,54,0.324033,0.344111
51,1873,1753,0.935932,0.437984,1.87186,60,0.359472,0.38408
148,2966,2380,0.802428,0.321945,1.60486,293,0.570147,0.710527
2,12,10,0.833333,0.347222,1.66667,1,0.448856,0.538627
272,15873,10477,0.660052,0.217834,1.3201,2698,2.36131,3.57746
2,66,64,0.969697,0.470156,1.93939,1,0.273811,0.282368
48,337,197,0.58457,0.170861,1.16914,70,0.576663,0.986475
96,1592,1266,0.795226,0.316192,1.59045,163,0.530232,0.666769
124,3227,2249,0.696932,0.242857,1.39386,489,1.12386,1.61258
57,936,820,0.876068,0.383748,1.75214,58,0.342407,0.390845
212,4013,2983,0.743334,0.276273,1.48667,515,0.67412,0.906888
2,20,18,0.9,0.405,1.8,1,0.378152,0.420169
2,25,23,0.92,0.4232,1.84,1,0.353364,0.384091
114,5302,4198,0.791777,0.313455,1.58355,552,1.30006,1.64195
2,91,89,0.978022,0.478263,1.95604,1,0.25461,0.260332
2,64,62,0.96875,0.469238,1.9375,1,0.275799,0.284696
558,19833,13281,0.669642,0.22421,1.33928,3276,1.36616,2.04014
2,7,5,0.714286,0.255102,1.42857,1,0.553655,0.775117
3,34,30,0.882353,0.389273,1.76471,2,0.43176,0.489328
4,144,138,0.958333,0.459201,1.91667,3,0.347002,0.36209
84,2398,2162,0.901585,0.406427,1.80317,118,0.415606,0.460973
7,38,26,0.684211,0.234072,1.36842,6,0.538723,0.787364
2,7,5,0.714286,0.255102,1.42857,1,0.553655,0.775117
2,26,24,0.923077,0.426036,1.84615,1,0.349317,0.378427
10,237,217,0.915612,0.419172,1.83122,10,0.420773,0.459554
2,23,21,0.913043,0.416824,1.82609,1,0.362263,0.396765
106,3660,2764,0.755191,0.285157,1.51038,448,1.186,1.57046
47,1133,1033,0.911739,0.415634,1.82348,50,0.34827,0.381984
876,39667,28099,0.708372,0.250896,1.41674,5784,1.43587,2.02699
2,24,22,0.916667,0.420139,1.83333,1,0.357669,0.390185
53,2069,1965,0.949734,0.450997,1.89947,52,0.295881,0.311541
119,2646,2122,0.801965,0.321574,1.60393,262,0.643248,0.80209
2,20,18,0.9,0.405,1.8,1,0.378152,0.420169
2,9,7,0.777778,0.302469,1.55556,1,0.5,0.642857
111,1830,1422,0.777049,0.301903,1.5541,204,0.563289,0.724908
6,50,38,0.76,0.2888,1.52,6,0.585627,0.770562
3,11,5,0.454545,0.103306,0.909091,3,0.926628,2.03858
149,2281,1693,0.742218,0.275444,1.48444,294,0.587543,0.791604
147,3183,2487,0.781338,0.305245,1.56268,348,0.675811,0.86494
5,56,38,0.678571,0.23023,1.35714,9,1.02513,1.51072
2,8,6,0.75,0.28125,1.5,1,0.523976,0.698634
343,5109,2825,0.552946,0.152875,1.10589,1142,0.897807,1.62368
161,6790,4008,0.59028,0.174215,1.18056,1391,2.25467,3.81967
78,1525,895,0.586885,0.172217,1.17377,315,1.26854,2.16148
288,8299,4891,0.589348,0.173666,1.1787,1704,1.50971,2.56166
2,27,25,0.925926,0.428669,1.85185,1,0.345505,0.373145
47,1033,929,0.899322,0.40439,1.79864,52,0.367018,0.408105
52,1240,1112,0.896774,0.402102,1.79355,64,0.397822,0.443614
2,5,3,0.6,0.18,1.2,1,0.642549,1.07091
2,8,6,0.75,0.28125,1.5,1,0.523976,0.698634
328,10729,6569,0.612266,0.187435,1.22453,2080,1.57333,2.56968
5,52,38,0.730769,0.267012,1.46154,7,0.811935,1.11107
2,18,16,0.888889,0.395062,1.77778,1,0.391006,0.439881
39,873,777,0.890034,0.396081,1.78007,48,0.418414,0.47011
41,656,550,0.838415,0.35147,1.67683,53,0.458794,0.547216
2,15,13,0.866667,0.375556,1.73333,1,0.415241,0.479124
2,23,21,0.913043,0.416824,1.82609,1,0.362263,0.396765
56,1398,1284,0.918455,0.42178,1.83691,57,0.323559,0.352286
48,650,548,0.843077,0.355389,1.68615,51,0.377633,0.447922
4,32,24,0.75,0.28125,1.5,4,0.658539,0.878051
3,30,26,0.866667,0.375556,1.73333,2,0.447019,0.515791
131,3451,2327,0.674297,0.227338,1.34859,562,1.21255,1.79824
48,1000,894,0.894,0.399618,1.788,53,0.368002,0.411636
2,4,2,0.5,0.125,1.0,1,0.715338,1.43068
452,14122,8634,0.611386,0.186897,1.22277,2744,1.46287,2.39271
79,1059,837,0.790368,0.312341,1.58074,111,0.464437,0.587621
92,1659,1327,0.799879,0.319904,1.59976,166,0.560338,0.700528
2,9,7,0.777778,0.302469,1.55556,1,0.5,0.642857
2,10,8,0.8,0.32,1.6,1,0.480126,0.600158
2,52,50,0.961538,0.462278,1.92308,1,0.289977,0.301576
8,89,71,0.797753,0.318205,1.59551,9,0.575671,0.721615
195,4435,3001,0.676663,0.228936,1.35333,717,1.00821,1.48997
1172,35308,23058,0.653053,0.213239,1.30611,6125,1.14913,1.75963
2,85,83,0.976471,0.476747,1.95294,1,0.258465,0.264693
1218,52770,29494,0.558916,0.156194,1.11783,11638,2.02334,3.62011
2,17,15,0.882353,0.389273,1.76471,1,0.39832,0.451429
47,704,568,0.806818,0.325478,1.61364,68,0.507975,0.629603
200,5774,4080,0.706616,0.249653,1.41323,847,1.12587,1.59332
96,2739,2495,0.910916,0.414884,1.82183,122,0.36967,0.405822
47,872,754,0.864679,0.373835,1.72936,59,0.426832,0.493631
2,14,12,0.857143,0.367347,1.71429,1,0.425137,0.495993
4,95,89,0.936842,0.438837,1.87368,3,0.378354,0.403861
2,16,14,0.875,0.382812,1.75,1,0.406356,0.464407
113,2205,1737,0.787755,0.310279,1.57551,234,0.61933,0.786197
6,118,108,0.915254,0.418845,1.83051,5,0.401501,0.438677
641,27353,17537,0.641136,0.205528,1.28227,4908,1.72566,2.69156
14,160,130,0.8125,0.330078,1.625,15,0.485507,0.597547
890,46486,28036,0.603106,0.181869,1.20621,9225,2.22079,3.68225
2,4,2,0.5,0.125,1.0,1,0.715338,1.43068
50,1345,1243,0.924164,0.427039,1.84833,51,0.325978,0.352728
16,331,263,0.794562,0.315664,1.58912,34,0.842873,1.0608
2392,188255,145019,0.770333,0.296706,1.54067,21618,1.71338,2.2242
2,6,4,0.666667,0.222222,1.33333,1,0.591647,0.887471
2,24,22,0.916667,0.420139,1.83333,1,0.357669,0.390185
4,221,215,0.972851,0.473219,1.9457,3,0.319645,0.328565
2,25,23,0.92,0.4232,1.84,1,0.353364,0.384091
63,845,679,0.80355,0.322847,1.6071,83,0.450049,0.560076
132,1924,1240,0.644491,0.207684,1.28898,342,0.788846,1.22398
1145,49100,26844,0.546721,0.149452,1.09344,11128,2.07175,3.78941
8,96,68,0.708333,0.250868,1.41667,14,0.880826,1.24352
397,14718,11468,0.779182,0.303562,1.55836,1625,0.982082,1.2604
2,4,2,0.5,0.125,1.0,1,0.715338,1.43068
2,17,15,0.882353,0.389273,1.76471,1,0.39832,0.451429
2,5,3,0.6,0.18,1.2,1,0.642549,1.07091
2,23,21,0.913043,0.416824,1.82609,1,0.362263,0.396765
788,42023,28303,0.673512,0.226809,1.34702,6860,1.8829,2.79564
37,945,869,0.919577,0.422811,1.83915,38,0.345116,0.375299
833,50284,27390,0.544706,0.148352,1.08941,11447,2.92291,5.36604
2,18,16,0.888889,0.395062,1.77778,1,0.391006,0.439881
3,27,23,0.851852,0.362826,1.7037,2,0.460673,0.54079
56,725,533,0.735172,0.270239,1.47034,96,0.599204,0.815053
132,3498,2584,0.738708,0.272845,1.47742,457,0.976912,1.32246
103,1861,1461,0.785062,0.308161,1.57012,200,0.59381,0.756387
3,16,12,0.75,0.28125,1.5,2,0.541808,0.72241
2,11,9,0.818182,0.334711,1.63636,1,0.463314,0.566273
174,3558,2438,0.685216,0.234761,1.37043,560,0.90625,1.32257
2,7,5,0.714286,0.255102,1.42857,1,0.553655,0.775117
3,12,6,0.5,0.125,1.0,3,0.897712,1.79542
57,1199,901,0.75146,0.282346,1.50292,149,0.848938,1.12972
674,32472,15512,0.477704,0.1141,0.955408,8480,2.78877,5.83787
2,7,5,0.714286,0.255102,1.42857,1,0.553655,0.775117
2,11,9,0.818182,0.334711,1.63636,1,0.463314,0.566273
57,1529,1395,0.912361,0.416201,1.82472,67,0.36909,0.404544
2,48,46,0.958333,0.459201,1.91667,1,0.295824,0.308686
27,368,290,0.788043,0.310506,1.57609,39,0.562692,0.714036
8,39,13,0.333333,0.0555556,0.666667,13,1.01432,3.04296
6,54,44,0.814815,0.331962,1.62963,5,0.478827,0.587652
152,4633,2965,0.639974,0.204783,1.27995,834,1.4967,2.33869
2,5,3,0.6,0.18,1.2,1,0.642549,1.07091
2,13,11,0.846154,0.357988,1.69231,1,0.436251,0.51557
156,3208,2120,0.660848,0.21836,1.3217,544,0.994527,1.50493
51,1526,1420,0.930537,0.43295,1.86107,53,0.326403,0.350769
2,29,27,0.931034,0.433413,1.86207,1,0.338496,0.36357
401,9887,5469,0.553151,0.152988,1.1063,2209,1.37887,2.49275
234,8183,5891,0.719907,0.259133,1.43981,1146,1.25159,1.73855
41,702,616,0.877493,0.384997,1.75499,43,0.368387,0.419817
4,59,53,0.898305,0.403476,1.79661,3,0.421786,0.469536
814,50133,27287,0.544292,0.148127,1.08858,11423,2.9857,5.48547
35,523,435,0.83174,0.345896,1.66348,44,0.462299,0.555821
1009,58702,35836,0.610473,0.186339,1.22095,11433,2.37614,3.8923
2,23,21,0.913043,0.416824,1.82609,1,0.362263,0.396765
2,16,14,0.875,0.382812,1.75,1,0.406356,0.464407
1234,77294,45018,0.582426,0.16961,1.16485,16138,2.67541,4.59356
622,25112,12314,0.490363,0.120228,0.980726,6399,2.33819,4.76827
95,1262,966,0.765452,0.292958,1.5309,148,0.502319,0.656239
3,44,40,0.909091,0.413223,1.81818,2,0.403255,0.443581
2,14,12,0.857143,0.367347,1.71429,1,0.425137,0.495993
70,856,580,0.67757,0.229551,1.35514,138,0.672159,0.992014
2,8,6,0.75,0.28125,1.5,1,0.523976,0.698634
3,21,15,0.714286,0.255102,1.42857,3,0.744922,1.04289
2,30,28,0.933333,0.435556,1.86667,1,0.335264,0.359212
2,26,24,0.923077,0.426036,1.84615,1,0.349317,0.378427
124,2910,1558,0.535395,0.143324,1.07079,676,1.57377,2.93946
81,1644,1394,0.847932,0.359494,1.69586,125,0.479829,0.565882
332,13488,8422,0.624407,0.194942,1.24881,2533,1.84735,2.95857
2,10,8,0.8,0.32,1.6,1,0.480126,0.600158
5,32,24,0.75,0.28125,1.5,4,0.526831,0.702441
181,4830,3498,0.724224,0.26225,1.44845,666,0.998784,1.37911
3,16,10,0.625,0.195312,1.25,3,0.812712,1.30034
35,800,712,0.89,0.39605,1.78,44,0.432955,0.486467
5,246,238,0.96748,0.468008,1.93496,4,0.334351,0.345589
3,24,18,0.75,0.28125,1.5,3,0.715338,0.953784
2,24,22,0.916667,0.420139,1.83333,1,0.357669,0.390185
33,541,323,0.597043,0.17823,1.19409,109,1.20813,2.02353
98,1544,1248,0.80829,0.326666,1.61658,148,0.473577,0.5859
62,1177,1011,0.858963,0.368909,1.71793,83,0.435899,0.507471
3,14,10,0.714286,0.255102,1.42857,2,0.566849,0.793589
8,72,36,0.5,0.125,1.0,18,1.20752,2.41504
72,926,584,0.63067,0.198872,1.26134,171,0.80045,1.26921
4,81,75,0.925926,0.428669,1.85185,3,0.391888,0.423239
152,4460,2754,0.617489,0.190646,1.23498,853,1.53773,2.4903
375,15100,8580,0.568212,0.161432,1.13642,3260,2.08024,3.66103
3,32,28,0.875,0.382812,1.75,2,0.439026,0.501744
2,16,14,0.875,0.382812,1.75,1,0.406356,0.464407
2,4,2,0.5,0.125,1.0,1,0.715338,1.43068
1149,54296,35926,0.661669,0.218903,1.32334,9185,1.68834,2.55164
2,6,4,0.666667,0.222222,1.33333,1,0.591647,0.887471
60,1729,1563,0.903991,0.4086,1.80798,83,0.427212,0.472585
2,23,21,0.913043,0.416824,1.82609,1,0.362263,0.396765
548,27982,18656,0.666714,0.222254,1.33343,4663,1.9135,2.87004
2,15,13,0.866667,0.375556,1.73333,1,0.415241,0.479124
108,2891,1913,0.661709,0.218929,1.32342,489,1.30815,1.97693
2,28,26,0.928571,0.431122,1.85714,1,0.341904,0.368205
1000,73429,35219,0.479633,0.115024,0.959267,19105,3.92632,8.1861
105,2377,2001,0.841817,0.354328,1.68363,188,0.530321,0.629972
2,22,20,0.909091,0.413223,1.81818,1,0.367181,0.403899
405,10814,6596,0.60995,0.18602,1.2199,2109,1.29087,2.11636
2,13,11,0.846154,0.357988,1.69231,1,0.436251,0.51557
53,1916,1794,0.936326,0.438353,1.87265,61,0.350617,0.374461
2,13,11,0.846154,0.357988,1.69231,1,0.436251,0.51557
2,60,58,0.966667,0.467222,1.93333,1,0.28006,0.289718
27,382,328,0.858639,0.36863,1.71728,27,0.387117,0.45085
2,17,15,0.882353,0.389273,1.76471,1,0.39832,0.451429
3,32,28,0.875,0.382812,1.75,2,0.439026,0.501744
3,28,24,0.857143,0.367347,1.71429,2,0.455872,0.531851
2,10,8,0.8,0.32,1.6,1,0.480126,0.600158
2,8,6,0.75,0.28125,1.5,1,0.523976,0.698634
2,28,26,0.928571,0.431122,1.85714,1,0.341904,0.368205
239,5146,3328,0.646716,0.209121,1.29343,909,1.02473,1.58452
