Size,Cluster Volume,Cluster cutedges,Conductance,Lower,Upper,Internal edges,Conn value,Final Gap,Cut size,Cluster 1 size,Cluster 2 size
52,1688,1556,0.921801,0.424858,1.8436,66,0.393239,0.426599,1,22,22
318,9230,5908,0.640087,0.204855,1.28017,1661,1.31726,2.05794,1,23,13
250,6741,4609,0.683726,0.233741,1.36745,1066,1.11367,1.62882,1,1,1
2,7,5,0.714286,0.255102,1.42857,1,0.553655,0.775117,1,278,2
2,12,10,0.833333,0.347222,1.66667,1,0.448856,0.538627,1,2,1
55,935,805,0.860963,0.370628,1.72193,65,0.397748,0.46198,1,1,1
3,21,15,0.714286,0.255102,1.42857,3,0.744922,1.04289,2,111,8
146,3032,2214,0.730211,0.266604,1.46042,409,0.804558,1.10182,1,8,146
39,661,383,0.579425,0.167867,1.15885,139,1.26348,2.18058,1,33,24
2508,181621,91607,0.504386,0.127202,1.00877,45007,3.41221,6.76508,1,1,1
2,10,8,0.8,0.32,1.6,1,0.480126,0.600158,1,1,1
2,6,4,0.666667,0.222222,1.33333,1,0.591647,0.887471,1,92,2
160,3315,2313,0.697738,0.243419,1.39548,501,0.889404,1.2747,1,87,4
384,16221,9035,0.556994,0.155121,1.11399,3593,2.22246,3.99009,1,1,1
38,1287,1211,0.940948,0.442692,1.8819,38,0.321552,0.341732,1,72,14
3,32,26,0.8125,0.330078,1.625,3,0.658539,0.810509,2,1,1
2,57,55,0.964912,0.465528,1.92982,1,0.283539,0.293849,1,168,4
2,10,8,0.8,0.32,1.6,1,0.480126,0.600158,1,287,2
53,1252,958,0.765176,0.292747,1.53035,147,0.895297,1.17005,1,92,8
2,7,5,0.714286,0.255102,1.42857,1,0.553655,0.775117,1,28,14
2,14,12,0.857143,0.367347,1.71429,1,0.425137,0.495993,1,1,1388
46,1382,1292,0.934877,0.436997,1.86975,45,0.311466,0.333163,1,72,5
138,2904,2326,0.800964,0.320772,1.60193,289,0.604711,0.754979,1,29,17
376,21289,12863,0.604209,0.182534,1.20842,4213,2.5888,4.28461,1,1,1
389,10276,7578,0.737446,0.271914,1.47489,1349,0.864402,1.17216,1,1,1
3825,237287,93795,0.395281,0.0781235,0.790562,71746,3.48952,8.82795,1,450,2
212,8308,4888,0.588349,0.173077,1.1767,1710,2.0579,3.49776,1,2,1
54,1031,915,0.887488,0.393817,1.77498,58,0.3564,0.401582,1,206,4
226,5883,4003,0.680435,0.231496,1.36087,940,1.10336,1.62155,1,27,29
57,928,812,0.875,0.382812,1.75,58,0.342836,0.391813,1,34,18
2,6,4,0.666667,0.222222,1.33333,1,0.591647,0.887471,1,1,1
3,16,12,0.75,0.28125,1.5,2,0.541808,0.72241,1,21,26
58,1387,1253,0.903389,0.408055,1.80678,67,0.36761,0.406923,1,135,5
46,1373,1279,0.931537,0.43388,1.86307,47,0.325603,0.349534,1,2091,1
48,814,716,0.879607,0.386854,1.75921,49,0.350662,0.398658,1,2,1
199,7070,5636,0.797171,0.317741,1.59434,717,0.935974,1.17412,1,2,1
268,8863,6187,0.698071,0.243651,1.39614,1338,1.26469,1.8117,1,923,1
59,1786,1664,0.931691,0.434024,1.86338,61,0.317915,0.341223,1,3,175
2,4,2,0.5,0.125,1.0,1,0.715338,1.43068,1,41,23
2,10,8,0.8,0.32,1.6,1,0.480126,0.600158,1,1,1
42,1053,935,0.887939,0.394218,1.77588,59,0.464716,0.523364,1,22,26
292,15076,7466,0.495224,0.122624,0.990448,3805,3.11868,6.29751,1,3,168
3,35,29,0.828571,0.343265,1.65714,3,0.642549,0.77549,2,2387,1
2,5,3,0.6,0.18,1.2,1,0.642549,1.07091,1,1,1
130,4018,2866,0.71329,0.254391,1.42658,576,1.22936,1.72351,1,36,4
50,1131,973,0.860301,0.370059,1.7206,79,0.51738,0.601395,1,999,1
543,13855,8197,0.591628,0.175012,1.18326,2829,1.25794,2.12624,1,2,1
39,845,759,0.898225,0.403404,1.79645,43,0.37664,0.419316,1,1,1
4017,369621,140703,0.380668,0.0724542,0.761337,114459,5.11762,13.4438,5,49,17
2,57,55,0.964912,0.465528,1.92982,1,0.283539,0.293849,1,1,1
56,1038,928,0.894027,0.399642,1.78805,55,0.325578,0.36417,1,94,3
63,860,654,0.760465,0.289154,1.52093,103,0.557042,0.732502,1,1,1
40,675,523,0.774815,0.300169,1.54963,76,0.671391,0.866518,1,1577,1
2,11,9,0.818182,0.334711,1.63636,1,0.463314,0.566273,1,1,1
57,1059,811,0.765817,0.293238,1.53163,124,0.719081,0.938972,1,26,24
697,38874,18720,0.481556,0.115948,0.963112,10077,3.15005,6.54139,1,383,1
2,6,4,0.666667,0.222222,1.33333,1,0.591647,0.887471,1,357,2
5,102,94,0.921569,0.424644,1.84314,4,0.397449,0.431274,1,646,2
2605,148638,89038,0.599026,0.179416,1.19805,29800,2.21176,3.69227,3,485,2
262,10336,5892,0.570046,0.162476,1.14009,2222,2.11263,3.70606,1,1,1
2,5,3,0.6,0.18,1.2,1,0.642549,1.07091,1,36,16
2,32,30,0.9375,0.439453,1.875,1,0.329269,0.351221,1,1,1
55,1025,907,0.884878,0.391505,1.76976,59,0.356252,0.4026,1,3,1
56,1161,921,0.793282,0.314648,1.58656,120,0.699091,0.881264,1,1,1
2,22,20,0.909091,0.413223,1.81818,1,0.367181,0.403899,1,1,1
43,1350,1248,0.924444,0.427299,1.84889,51,0.378849,0.409813,1,1,1
2,33,31,0.939394,0.44123,1.87879,1,0.326482,0.347545,1,1218,1
392,12298,7886,0.641242,0.205596,1.28248,2206,1.37597,2.14579,1,143,4
161,2920,2136,0.731507,0.267551,1.46301,392,0.702571,0.960444,1,149,4
7,82,70,0.853659,0.364366,1.70732,6,0.446643,0.52321,1,762,1
828,54049,26045,0.481878,0.116103,0.963755,14002,3.57307,7.4149,1,1,1
75,1436,1188,0.827298,0.342211,1.6546,124,0.523628,0.632938,1,493,2
2,8,6,0.75,0.28125,1.5,1,0.523976,0.698634,1,717,2
37,590,518,0.877966,0.385412,1.75593,36,0.351053,0.399848,1,1,1
386,19811,13497,0.681288,0.232077,1.36258,3157,1.9034,2.79382,1,379,2
2045,195983,60059,0.30645,0.0469558,0.6129,67962,6.27964,20.4916,3,1,1
6763,856777,188929,0.220511,0.0243126,0.441023,333924,8.3223,37.7409,7,1707,1
2,4,2,0.5,0.125,1.0,1,0.715338,1.43068,1,18,1
718,39624,26140,0.659701,0.217603,1.3194,6742,2.0422,3.09564,1,1,1
50,1521,1279,0.840894,0.353551,1.68179,121,0.760429,0.90431,1,1,3
2,24,22,0.916667,0.420139,1.83333,1,0.357669,0.390185,1,307,2
487,21690,13162,0.606823,0.184117,1.21365,4264,2.01916,3.32743,1,252,3
2,4,2,0.5,0.125,1.0,1,0.715338,1.43068,1,1,1
7044,991738,717914,0.723895,0.262012,1.44779,136912,3.24139,4.47771,7,3,4
86,4504,3622,0.804174,0.323348,1.60835,441,1.40349,1.74525,1,30,28
2,31,29,0.935484,0.437565,1.87097,1,0.332193,0.355103,1,2,1
83,2370,2178,0.918987,0.422269,1.83797,96,0.342711,0.372923,1,39,2
656,28274,22162,0.78383,0.307194,1.56766,3056,1.04653,1.33515,1,2,1
47,1220,1068,0.87541,0.383171,1.75082,76,0.523865,0.598422,1,227,4
2,15,13,0.866667,0.375556,1.73333,1,0.415241,0.479124,1,1,1
53,758,644,0.849604,0.360914,1.69921,57,0.373396,0.439494,1,2,2
45,1766,1634,0.925255,0.428048,1.85051,66,0.451666,0.488153,1,1,1
883,56741,20257,0.357008,0.0637274,0.714016,18242,4.34572,12.1726,1,1,1
2,89,87,0.977528,0.477781,1.95506,1,0.255854,0.261735,1,35,27
2,34,32,0.941176,0.442907,1.88235,1,0.32382,0.344059,1,663,2
48,1572,1470,0.935115,0.43722,1.87023,51,0.332371,0.355434,1,1,1
44,680,586,0.861765,0.371319,1.72353,47,0.37703,0.437509,1,18,40
4,30,24,0.8,0.32,1.6,3,0.502896,0.62862,1,8,6
3,101,97,0.960396,0.46118,1.92079,2,0.331906,0.345593,1,2,1
2,17,15,0.882353,0.389273,1.76471,1,0.39832,0.451429,1,129,2
113,2740,1902,0.694161,0.240929,1.38832,419,1.07855,1.55375,1,1,1
1000,71882,23306,0.324226,0.0525612,0.648452,24288,5.001,15.4244,1,22,17
55,1050,812,0.773333,0.299022,1.54667,119,0.716056,0.925934,1,450,2
38,1296,1222,0.942901,0.444531,1.8858,37,0.312786,0.331727,1,261,1
8,47,31,0.659574,0.217519,1.31915,8,0.594799,0.901791,1,38,22
2,32,30,0.9375,0.439453,1.875,1,0.329269,0.351221,1,1,1
2,5,3,0.6,0.18,1.2,1,0.642549,1.07091,1,1,1
2,42,40,0.952381,0.453515,1.90476,1,0.306097,0.321402,1,3,291
3,56,52,0.928571,0.431122,1.85714,2,0.379678,0.408884,1,1,1
107,1992,1506,0.756024,0.285786,1.51205,243,0.688293,0.910412,1,1,1
62,1252,1050,0.838658,0.351674,1.67732,101,0.525842,0.627004,1,1,1
3,35,31,0.885714,0.392245,1.77143,2,0.428366,0.483639,1,3925,2
22,536,402,0.75,0.28125,1.5,67,1.11556,1.48742,1,110,9
2,12,10,0.833333,0.347222,1.66667,1,0.448856,0.538627,1,135,5
77,1299,1027,0.790608,0.312531,1.58122,136,0.567202,0.717424,1,582,2
237,7361,5395,0.732917,0.268583,1.46583,983,1.07258,1.46345,1,1,1
2,72,70,0.972222,0.472608,1.94444,1,0.268338,0.276005,1,396,2
2,35,33,0.942857,0.44449,1.88571,1,0.321274,0.340745,1,2,1
106,1950,1404,0.72,0.2592,1.44,273,0.782757,1.08716,1,1,1
2,17,15,0.882353,0.389273,1.76471,1,0.39832,0.451429,1,71,4
2,14,12,0.857143,0.367347,1.71429,1,0.425137,0.495993,1,74,7
139,2835,1895,0.66843,0.2234,1.33686,470,0.979317,1.4651,1,210,3
153,3730,2992,0.802145,0.321718,1.60429,369,0.675219,0.841767,1,1,1
2,3,1,0.333333,0.0555556,0.666667,1,0.830482,2.49145,1,2300,2
193,4180,2836,0.678469,0.23016,1.35694,672,0.961501,1.41716,1,2,8
61,670,512,0.764179,0.291985,1.52836,79,0.458157,0.599541,1,1,1
2,4,2,0.5,0.125,1.0,1,0.715338,1.43068,1,2,1
2,12,10,0.833333,0.347222,1.66667,1,0.448856,0.538627,1,659,1
438,16850,10384,0.616261,0.189889,1.23252,3233,1.74638,2.83383,1,98,8
2,10,8,0.8,0.32,1.6,1,0.480126,0.600158,1,27,26
62,1827,1677,0.917898,0.421269,1.8358,75,0.370842,0.404012,1,20,36
2944,254853,86199,0.33823,0.0571999,0.676461,84327,5.29821,15.6645,2,80,7
2,118,116,0.983051,0.483194,1.9661,1,0.2409,0.245054,1,30,20
2,54,52,0.962963,0.463649,1.92593,1,0.287296,0.298346,1,1,1
2187,236409,86479,0.365802,0.0669057,0.731605,74965,6.3788,17.4378,2,1,1
1439,124522,44062,0.353849,0.0626046,0.707698,40230,5.48686,15.5062,2,9,5
130,3027,2111,0.69739,0.243177,1.39478,458,1.01204,1.45119,1,3,71
2,14,12,0.857143,0.367347,1.71429,1,0.425137,0.495993,1,2,2
2,11,9,0.818182,0.334711,1.63636,1,0.463314,0.566273,1,1,1
5,43,35,0.813953,0.33126,1.62791,4,0.48678,0.598044,1,1,1
2,7,5,0.714286,0.255102,1.42857,1,0.553655,0.775117,1,20,19
143,2850,1996,0.700351,0.245246,1.4007,427,0.864259,1.23404,1,1,1
2,18,16,0.888889,0.395062,1.77778,1,0.391006,0.439881,1,17,22
3,66,62,0.939394,0.44123,1.87879,2,0.365082,0.388635,1,1,1
303,10185,6631,0.651055,0.211937,1.30211,1777,1.46324,2.24749,1,1,1
115,4400,4048,0.92,0.4232,1.84,176,0.420039,0.456564,1,1,1
2,7,5,0.714286,0.255102,1.42857,1,0.553655,0.775117,1,1,1
401,11137,6737,0.604921,0.182964,1.20984,2200,1.35571,2.24113,1,620,2
5151,773607,305611,0.395047,0.078031,0.790094,233998,7.71462,19.5284,6,32,17
178,4576,2954,0.645542,0.208362,1.29108,811,1.24466,1.92809,1,2,1
329,11203,6973,0.622423,0.193705,1.24485,2115,1.58755,2.55059,1,2,2
409,22891,15755,0.688262,0.236852,1.37652,3568,2.001,2.90732,1,1,1
215,5323,3719,0.698666,0.244067,1.39733,802,1.00107,1.43283,1,2,1
819,55173,26929,0.488083,0.119112,0.976166,14122,3.63643,7.45043,1,20,19
282,9590,5732,0.597706,0.178626,1.19541,1929,1.7179,2.87415,1,359,2
581,28451,20791,0.730765,0.267009,1.46153,3830,1.48,2.02527,1,1,1
425,15007,9365,0.624042,0.194714,1.24808,2821,1.58935,2.54687,1,1,1
4,14,8,0.571429,0.163265,1.14286,3,0.637706,1.11598,1,184,6
2,11,9,0.818182,0.334711,1.63636,1,0.463314,0.566273,1,3,3
2,10,8,0.8,0.32,1.6,1,0.480126,0.600158,1,51,2
4,98,92,0.938776,0.44065,1.87755,3,0.37582,0.40033,1,211,2
53,1159,985,0.849871,0.36114,1.69974,87,0.535661,0.630285,1,14,51
2,30,28,0.933333,0.435556,1.86667,1,0.335264,0.359212,1,285,3
53,1489,1377,0.924782,0.427611,1.84956,56,0.332979,0.360062,1,1,1
504,17152,8438,0.491954,0.12101,0.983909,4357,2.0416,4.14999,1,6,19
1441,150791,52129,0.345704,0.0597555,0.691407,49331,6.61092,19.1231,2,2754,1
2,16,14,0.875,0.382812,1.75,1,0.406356,0.464407,1,1,1
57,949,833,0.877766,0.385237,1.75553,58,0.341719,0.389305,1,29,29
3,29,25,0.862069,0.371581,1.72414,2,0.451328,0.523541,1,1172,1
2,14,12,0.857143,0.367347,1.71429,1,0.425137,0.495993,1,301,5
2,24,22,0.916667,0.420139,1.83333,1,0.357669,0.390185,1,24,22
3868,213849,102655,0.480035,0.115217,0.96007,55597,2.69668,5.61767,1,20,20
277,8558,5604,0.654826,0.214398,1.30965,1477,1.35594,2.07069,1,25,20
393,16138,11198,0.69389,0.240742,1.38778,2470,1.49362,2.15254,1,1204,1
2,4,2,0.5,0.125,1.0,1,0.715338,1.43068,1,1,1
8,72,50,0.694444,0.241127,1.38889,11,0.737929,1.06262,1,142,2
2,13,11,0.846154,0.357988,1.69231,1,0.436251,0.51557,1,1,1
101,2230,1686,0.756054,0.285809,1.51211,272,0.804262,1.06376,1,42,7
2,67,65,0.970149,0.470595,1.9403,1,0.27285,0.281245,1,122,6
2,25,23,0.92,0.4232,1.84,1,0.353364,0.384091,1,1,1
3,6,2,0.333333,0.0555556,0.666667,2,0.788863,2.36659,1,1,1
1196,103399,50481,0.488216,0.119177,0.976431,26459,4.41177,9.03652,2,6,54
68,1446,1084,0.749654,0.280991,1.49931,181,0.842206,1.12346,1,1683,1
772,33293,17531,0.526567,0.138636,1.05313,7881,2.25735,4.28691,1,7,1
372,14584,10540,0.72271,0.261155,1.44542,2022,1.30538,1.80623,1,22,23
57,1553,1423,0.916291,0.419795,1.83258,65,0.357314,0.389957,1,21,24
3553,369472,183248,0.495973,0.122994,0.991945,93112,4.707,9.49043,4,26,24
50,1003,897,0.894317,0.399901,1.78863,53,0.353129,0.394859,1,122,6
2,73,71,0.972603,0.472978,1.94521,1,0.26749,0.275024,1,33,16
2,8,6,0.75,0.28125,1.5,1,0.523976,0.698634,1,1,1
634,36004,18384,0.51061,0.130361,1.02122,8810,3.04978,5.97282,1,3439,1
48,1124,802,0.713523,0.254558,1.42705,161,1.09931,1.54068,1,1,1
2,46,44,0.956522,0.457467,1.91304,1,0.299026,0.312618,1,19,35
160,3466,2356,0.679746,0.231027,1.35949,555,0.979886,1.44155,1,1,1
2,56,54,0.964286,0.464923,1.92857,1,0.284758,0.295305,1,1,1
6,64,54,0.84375,0.355957,1.6875,5,0.459665,0.544788,1,1,1
82,1227,457,0.372453,0.0693607,0.744906,385,1.51985,4.08065,1,1,1
2,23,21,0.913043,0.416824,1.82609,1,0.362263,0.396765,1,4,1
223,2430,1920,0.790123,0.312148,1.58025,255,0.337735,0.427446,1,4,1
28,683,391,0.572474,0.163863,1.14495,146,1.83922,3.21275,1,1,1
651,30270,14258,0.471027,0.110933,0.942055,8006,2.74446,5.82654,1,1,1
111,2418,1854,0.766749,0.293952,1.5335,282,0.750832,0.97924,1,3,1
74,1731,1267,0.731947,0.267873,1.46389,232,0.968068,1.32259,1,51,15
50,854,732,0.857143,0.367347,1.71429,61,0.416103,0.485454,1,1338,3
178,3565,2721,0.763254,0.291278,1.52651,422,0.667417,0.874437,1,5,5
227,9241,7535,0.815388,0.332429,1.63078,853,0.947537,1.16207,1,47,7
2508,292854,118778,0.405588,0.0822507,0.811176,87038,6.34834,15.6522,3,1,1
2,38,36,0.947368,0.448753,1.89474,1,0.314255,0.331714,1,20,67
4,71,65,0.915493,0.419064,1.83099,3,0.403805,0.441079,1,1,1
56,1856,1742,0.938578,0.440464,1.87716,57,0.311384,0.331762,1,2540,2
125,2317,1591,0.686664,0.235754,1.37333,363,0.862972,1.25676,1,612,1
76,959,693,0.722628,0.261095,1.44526,133,0.586801,0.812038,1,34,25
2,24,22,0.916667,0.420139,1.83333,1,0.357669,0.390185,1,802,1
2,10,8,0.8,0.32,1.6,1,0.480126,0.600158,1,19,35
87,2325,1899,0.816774,0.33356,1.63355,213,0.727223,0.89036,1,9,22
2,18,16,0.888889,0.395062,1.77778,1,0.391006,0.439881,1,88,5
102,1272,890,0.699686,0.24478,1.39937,191,0.603109,0.861971,1,105,4
2,8,6,0.75,0.28125,1.5,1,0.523976,0.698634,1,1126,1
74,1575,1293,0.820952,0.336981,1.6419,141,0.595894,0.725857,1,14,26
86,1686,1374,0.814947,0.332069,1.62989,156,0.562098,0.689735,1,33,29
2213,190557,67459,0.35401,0.0626614,0.708019,61549,5.26749,14.8795,2,902,1
2,18,16,0.888889,0.395062,1.77778,1,0.391006,0.439881,1,379,2
2,84,82,0.97619,0.476474,1.95238,1,0.259145,0.265466,1,72,10
3,77,73,0.948052,0.449401,1.8961,2,0.352343,0.37165,1,1,1
2,55,53,0.963636,0.464298,1.92727,1,0.28601,0.296803,1,198,2
2,18,16,0.888889,0.395062,1.77778,1,0.391006,0.439881,1,20,20
2,80,78,0.975,0.475312,1.95,1,0.261988,0.268706,1,125,6
331,18384,15982,0.869343,0.377879,1.73869,1201,0.850845,0.978722,1,215,3
2,51,49,0.960784,0.461553,1.92157,1,0.291375,0.303268,1,434,2
2,9,7,0.777778,0.302469,1.55556,1,0.5,0.642857,1,1,1
2,19,17,0.894737,0.400277,1.78947,1,0.384311,0.429524,1,1,1
211,7544,4904,0.650053,0.211284,1.30011,1320,1.61332,2.48184,1,2,1105
461,24299,13753,0.56599,0.160173,1.13198,5273,2.60812,4.60806,1,24,24
5,160,152,0.95,0.45125,1.9,4,0.362512,0.381591,1,22,25
2,23,21,0.913043,0.416824,1.82609,1,0.362263,0.396765,1,1,1
159,4688,3282,0.700085,0.24506,1.40017,703,1.20438,1.72034,1,37,2
2,16,14,0.875,0.382812,1.75,1,0.406356,0.464407,1,1755,1
2466,224857,72627,0.322992,0.0521619,0.645984,76115,5.76725,17.8557,3,1,1
2,4,2,0.5,0.125,1.0,1,0.715338,1.43068,1,61,7
2,14,12,0.857143,0.367347,1.71429,1,0.425137,0.495993,1,134,4
927,34731,20629,0.593965,0.176397,1.18793,7051,1.67512,2.82023,1,354,3
2,15,13,0.866667,0.375556,1.73333,1,0.415241,0.479124,1,25,30
2,27,25,0.925926,0.428669,1.85185,1,0.345505,0.373145,1,419,3
48,715,527,0.737063,0.271631,1.47413,94,0.685952,0.930656,1,183,3
70,1748,1134,0.648741,0.210433,1.29748,307,1.35245,2.08473,1,1,1
57,1651,1531,0.927317,0.429958,1.85463,60,0.327106,0.352745,1,60,14
2,12,10,0.833333,0.347222,1.66667,1,0.448856,0.538627,1,1658,1
101,2219,1599,0.720595,0.259628,1.44119,310,0.91721,1.27285,1,1,1
46,823,711,0.863913,0.373172,1.72783,56,0.417497,0.483263,1,359,2
121,3419,3073,0.898801,0.403921,1.7976,173,0.404567,0.450119,1,260,2
85,2184,1928,0.882784,0.389654,1.76557,128,0.450937,0.510812,1,2,3
67,963,771,0.800623,0.320499,1.60125,96,0.48016,0.599734,1,266,2
17,133,83,0.62406,0.194726,1.24812,25,0.691357,1.10784,1,1,1
64,932,786,0.843348,0.355618,1.6867,73,0.384064,0.455404,1,1,1
2,28,26,0.928571,0.431122,1.85714,1,0.341904,0.368205,1,3304,1
45,1309,1197,0.914439,0.418099,1.82888,56,0.39921,0.436562,1,2,1
317,7019,5295,0.754381,0.284545,1.50876,862,0.706969,0.937152,1,1,1
2,17,15,0.882353,0.389273,1.76471,1,0.39832,0.451429,1,1,1
2,40,38,0.95,0.45125,1.9,1,0.310023,0.32634,1,28,30
42,1482,1396,0.94197,0.443654,1.88394,43,0.322852,0.342741,1,1,1
2,21,19,0.904762,0.409297,1.80952,1,0.372461,0.411667,1,1,1
339,13173,10089,0.765885,0.29329,1.53177,1542,1.10412,1.44163,1,181,7
2,13,11,0.846154,0.357988,1.69231,1,0.436251,0.51557,1,540,1
2,15,13,0.866667,0.375556,1.73333,1,0.415241,0.479124,1,1,1
254,9055,5517,0.609277,0.185609,1.21855,1769,1.76009,2.88882,1,54,12
177,2945,2049,0.695756,0.242038,1.39151,448,0.729577,1.04861,1,1,1
2,4,2,0.5,0.125,1.0,1,0.715338,1.43068,1,283,2
2,8,6,0.75,0.28125,1.5,1,0.523976,0.698634,1,1,1
41,800,626,0.7825,0.306153,1.565,87,0.730792,0.933919,1,32,17
2,15,13,0.866667,0.375556,1.73333,1,0.415241,0.479124,1,139,4
3,14,10,0.714286,0.255102,1.42857,2,0.566849,0.793589,1,18,20
678,31716,19042,0.600391,0.180235,1.20078,6337,2.07643,3.45846,1,104,5
89,1923,1447,0.75247,0.283106,1.50494,238,0.814248,1.0821,1,4,17
324,11192,7656,0.68406,0.233969,1.36812,1768,1.34771,1.97016,1,1144,1
110,2174,1676,0.770929,0.297166,1.54186,249,0.678251,0.879784,1,1,1
53,1837,1673,0.910724,0.414709,1.82145,82,0.47396,0.520421,1,183,5
863,39447,18917,0.479555,0.114986,0.95911,10265,2.58801,5.39669,1,14,12
2,9,7,0.777778,0.302469,1.55556,1,0.5,0.642857,1,88,9
17,255,223,0.87451,0.382384,1.74902,16,0.390815,0.446896,1,5,1
42,1333,1197,0.897974,0.403179,1.79595,68,0.518069,0.576931,1,1,1
6,87,75,0.862069,0.371581,1.72414,6,0.514276,0.59656,1,64,9
2,4,2,0.5,0.125,1.0,1,0.715338,1.43068,1,1,1
38,1404,1328,0.945869,0.447334,1.89174,38,0.317695,0.335876,1,60,9
4,157,151,0.961783,0.462514,1.92357,3,0.341117,0.354672,1,129,3
193,3576,2538,0.709732,0.251859,1.41946,519,0.756748,1.06625,1,1,1
147,3794,2900,0.764365,0.292127,1.52873,447,0.849577,1.11148,1,1,1
14638,2660481,1622421,0.609822,0.185942,1.21964,519030,5.51874,9.04976,15,1,1
2,33,31,0.939394,0.44123,1.87879,1,0.326482,0.347545,1,24,24
4532,439670,178726,0.4065,0.0826213,0.813001,130472,5.10161,12.5501,3,275,2
34,341,245,0.718475,0.258103,1.43695,48,0.557123,0.775425,1,10,50
56,1535,1411,0.919218,0.422481,1.83844,62,0.34746,0.377995,1,3,3
86,1243,985,0.792438,0.313979,1.58488,129,0.484681,0.611633,1,4,57
67,1646,1458,0.885784,0.392306,1.77157,94,0.436158,0.492397,1,703,1
66,1439,1287,0.894371,0.39995,1.78874,76,0.364592,0.407652,1,3,1
34,740,648,0.875676,0.383404,1.75135,46,0.471438,0.53837,1,1,1
1477,83959,34783,0.414286,0.0858163,0.828571,24588,3.38079,8.16053,1,25,22
2,42,40,0.952381,0.453515,1.90476,1,0.306097,0.321402,1,3,1
2,13,11,0.846154,0.357988,1.69231,1,0.436251,0.51557,1,1,1
101,1867,1321,0.707552,0.250315,1.4151,273,0.826249,1.16776,1,449,1
47,905,723,0.798895,0.319117,1.59779,91,0.654747,0.819565,1,1,1
433,19540,11582,0.592733,0.175666,1.18547,3979,2.14157,3.61305,1,1,1
19,250,208,0.832,0.346112,1.664,21,0.460589,0.553592,1,2271,1
449,7230,2132,0.294882,0.0434778,0.589765,2549,1.47105,4.98859,1,583,2
2,4,2,0.5,0.125,1.0,1,0.715338,1.43068,1,2,1
3,22,16,0.727273,0.264463,1.45455,3,0.734361,1.00975,2,2,1
2,27,25,0.925926,0.428669,1.85185,1,0.345505,0.373145,1,90,7
2,38,36,0.947368,0.448753,1.89474,1,0.314255,0.331714,1,3,4
105,1918,1582,0.824818,0.340162,1.64964,168,0.487348,0.590856,1,1,1
2,12,10,0.833333,0.347222,1.66667,1,0.448856,0.538627,1,1115,1
883,39657,18689,0.471266,0.111046,0.942532,10484,2.58206,5.47898,1,2,1
205,6358,4946,0.777918,0.302578,1.55584,706,0.905483,1.16398,1,2,2
3,21,17,0.809524,0.327664,1.61905,2,0.496615,0.613465,1,1,1
2,39,37,0.948718,0.450033,1.89744,1,0.312098,0.328968,1,1,1
3,7,3,0.428571,0.0918367,0.857143,2,0.738206,1.72248,1,3,3
2,11,9,0.818182,0.334711,1.63636,1,0.463314,0.566273,1,101,4
54,879,767,0.872582,0.3807,1.74516,56,0.352197,0.403626,1,23,33
3,23,19,0.826087,0.34121,1.65217,2,0.483018,0.584706,1,1,1
61,1052,888,0.844106,0.356258,1.68821,82,0.444762,0.526903,1,1,1
2,43,41,0.953488,0.45457,1.90698,1,0.304238,0.319078,1,40,19
2,46,44,0.956522,0.457467,1.91304,1,0.299026,0.312618,1,2,1
2,12,10,0.833333,0.347222,1.66667,1,0.448856,0.538627,1,644,1
2,46,44,0.956522,0.457467,1.91304,1,0.299026,0.312618,1,12,31
510,25038,13084,0.522566,0.136537,1.04513,5977,2.66438,5.09866,1,1,1
66,1806,1528,0.846069,0.357916,1.69214,139,0.646634,0.764281,1,62,11
30,494,396,0.801619,0.321297,1.60324,49,0.606149,0.756156,1,1,1
2,6,4,0.666667,0.222222,1.33333,1,0.591647,0.887471,1,997,1
82,1117,941,0.842435,0.354848,1.68487,88,0.352039,0.417883,1,5,8
332,15389,8773,0.570083,0.162497,1.14017,3308,2.37958,4.17409,1,58,3
2,39,37,0.948718,0.450033,1.89744,1,0.312098,0.328968,1,1,1
44,1225,1139,0.929796,0.43226,1.85959,43,0.316424,0.340316,1,117,6
3,26,20,0.769231,0.295858,1.53846,3,0.698634,0.908225,2,1,1
2,6,4,0.666667,0.222222,1.33333,1,0.591647,0.887471,1,1,1
2,29,27,0.931034,0.433413,1.86207,1,0.338496,0.36357,1,1,1
2,22,20,0.909091,0.413223,1.81818,1,0.367181,0.403899,1,3,70
4,46,40,0.869565,0.378072,1.73913,3,0.448538,0.515819,1,119,5
2,15,13,0.866667,0.375556,1.73333,1,0.415241,0.479124,1,211,5
168,3796,2314,0.609589,0.185799,1.21918,741,1.23224,2.02142,1,447,2
2,4,2,0.5,0.125,1.0,1,0.715338,1.43068,1,3,2
11,96,54,0.5625,0.158203,1.125,21,0.960901,1.70827,1,73,3
147,3895,2921,0.749936,0.281202,1.49987,487,0.922661,1.23032,1,43,15
127,2818,2126,0.754436,0.284587,1.50887,346,0.789662,1.04669,1,3,1
2,71,69,0.971831,0.472228,1.94366,1,0.269203,0.277006,1,3,1
5,49,31,0.632653,0.200125,1.26531,9,1.05947,1.67464,3,49,4
2,8,6,0.75,0.28125,1.5,1,0.523976,0.698634,1,122,2
2,11,9,0.818182,0.334711,1.63636,1,0.463314,0.566273,1,455,2
3,75,71,0.946667,0.448089,1.89333,2,0.354457,0.374426,1,9,84
2,20,18,0.9,0.405,1.8,1,0.378152,0.420169,1,34,27
2,25,23,0.92,0.4232,1.84,1,0.353364,0.384091,1,1,1
